t,i,k,hs02_desc,section,section_name,v,share
2019,398,230400,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of soya-bean oil",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7280.754,1.151415277087243e-4
2019,398,230500,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7.107,1.1239369403579679e-7
2019,398,230610,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of cotton seed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",5049.883,7.986140492733523e-5
2019,398,230620,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of linseed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7326.715,1.1586837821830347e-4
2019,398,230630,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of sunflower seed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",8069.771,1.2761944177753563e-4
2019,398,230641,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of low erucic acid rape or colza seed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",16430.482000000004,2.5983995592636366e-4
2019,398,230649,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of rape seed oils (other than low erucic acid rape or colza)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",8456.745,1.3373924441659692e-4
2019,398,230690,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of oils, n.e.s. in heading no. 2306",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",613.12,9.696189909557862e-6
2019,398,230800,"Vegetable materials and vegetable waste, vegetable residues and by-products: whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",78.763,1.2455979349010077e-6
2019,398,230910,"Dog or cat food: put up for retail sale, used in animal feeding",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1072.378,1.6959128299242952e-5
2019,398,230990,"Dog or cat food: (not put up for retail sale), used in animal feeding",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",5679.746000000001,8.982237711060092e-5
2019,398,240110,"Tobacco, (not stemmed or stripped)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",20.499,3.2418155818767383e-7
2019,398,240120,Tobacco: partly or wholly stemmed or stripped,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",4229.855,6.68930672134213e-5
2019,398,240130,Tobacco refuse,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",141.557,2.2386540237266476e-6
2019,398,240220,Cigarettes: containing tobacco,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",83225.411,0.0013161687603682898
2019,398,240310,"Tobacco, smoking: whether or not containing tobacco substitutes in any proportion",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",2243.0299999999997,3.547241135966135e-5
2019,398,240399,Tobacco: other than homogenised or reconstituted or smoking,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",9830.607,1.5546619323823863e-4
2019,398,250100,Salt (including table salt and denatured salt): pure sodium chloride whether or not in aqueous solution: sea water,5,Mineral products,24264.759000000002,3.837351764314544e-4
2019,398,250200,Iron pyrites: unroasted,5,Mineral products,0.146,2.3089178738182535e-9
2019,398,250300,"Sulphur of all kinds: other than sublimed, precipitated and colloidal sulphur",5,Mineral products,318202.18,0.005032210280068036
2019,398,250410,"Graphite: natural, in powder or in flakes",5,Mineral products,0.15,2.37217589775848e-9
2019,398,250490,"Graphite: natural, in other forms, excluding powder or flakes",5,Mineral products,17.714,2.801381590192914e-7
2019,398,250510,"Sands: natural, silica and quartz sands, whether or not coloured",5,Mineral products,2321.018,3.670575305242394e-5
2019,398,250590,"Sands: natural, (other than silica and quartz sands), whether or not coloured, (other than metal-bearing sands of chapter 26)",5,Mineral products,2.775,4.3885254108531874e-8
2019,398,250610,Quartz: other than natural sands,5,Mineral products,11.06,1.7490843619472526e-7
2019,398,250621,Quartzite: crude or roughly trimmed,5,Mineral products,1900.824,3.00605925245391e-5
2019,398,250700,Kaolin and other kaolinic clays: whether or not calcined,5,Mineral products,0.091,1.4391200446401444e-9
2019,398,250810,"Clays (excluding expanded clays of heading no. 6806): bentonite, whether or not calcined",5,Mineral products,983.519,1.5553867111916817e-5
2019,398,250830,"Clays (excluding expanded clays of heading no. 6806): fireclay, whether or not calcined",5,Mineral products,4661.212,7.371476507161734e-5
2019,398,250840,"Clays (excluding expanded clays of heading no. 6806): n.e.s. in heading no. 2508, whether or not calcined",5,Mineral products,59.10000000000001,9.346373037168413e-7
2019,398,250860,Clays (excluding expanded clays of heading no. 6806): mullite,5,Mineral products,76.719,1.213273084667552e-6
2019,398,250870,Clays (excluding expanded clays of heading no. 6806): chamotte or dinas earths,5,Mineral products,77.382,1.2237581021356448e-6
2019,398,250900,Chalk,5,Mineral products,121.547,1.922205758965666e-6
2019,398,251010,"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk: unground",5,Mineral products,3.399,5.3753505843207155e-8
2019,398,251020,"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk: ground",5,Mineral products,43828.609,6.931277993472026e-4
2019,398,251110,Barium sulphate (barytes): natural,5,Mineral products,31940.678000000004,5.051260433977636e-4
2019,398,251200,"Siliceous fossil meals (eg kieselguhr, tripolite and diatomite) and similar siliceous earths: whether or not calcined, of an apparent specific gravity of 1 or less",5,Mineral products,11.895999999999999,1.881293631982325e-7
2019,398,251311,"Pumice stone: crude or in irregular pieces, including crushed pumice (bimskies), whether or not heat-treated",5,Mineral products,0.928,1.4675861554132464e-8
2019,398,251400,"Slate: whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5,Mineral products,1650.5910000000001,2.610328124838045e-5
2019,398,251511,"Marble and travertine: having a specific gravity of 2.5 or more, crude or roughly trimmed by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5,Mineral products,3.709,5.865600269857468e-8
2019,398,251512,"Marble and travertine: merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape, having a specific gravity of 2.5 or more",5,Mineral products,56.673,8.962554976911089e-7
2019,398,251520,"Ecaussine and other calcareous monumental or building stone: alabaster, having a specific gravity of 2.5 or more",5,Mineral products,15.655,2.4757609119606e-7
2019,398,251611,Granite: crude or roughly trimmed,5,Mineral products,1854.091,2.932153321633945e-5
2019,398,251612,"Granite: merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5,Mineral products,21.287,3.366433889038984e-7
2019,398,251622,"Sandstone: merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5,Mineral products,0.969,1.532425629951978e-8
2019,398,251690,"Monumental or building stone: n.e.s. in heading no. 2516, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",5,Mineral products,81.482,1.2885975766743764e-6
2019,398,251710,"Pebbles, gravel, broken or crushed stone: of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",5,Mineral products,4023.341,6.362715032442334e-5
2019,398,251741,"Stones: of marble, in granules, chippings and powder, whether or not heat-treated",5,Mineral products,508.65700000000004,8.044159170840902e-6
2019,398,251749,"Stones: of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated",5,Mineral products,25.990000000000002,4.110190105516193e-7
2019,398,251820,"Dolomite, calcined or sintered: including dolomite roughly trimmed, or merely cut by sawing or otherwise into blocks or slabs of rectangular (including square) shape",5,Mineral products,8.600999999999999,1.360205659774712e-7
2019,398,251990,"Magnesia, fused or dead-burned (sintered): whether or not containing small quantities of other oxides added before sintering, other magnesium oxide, whether or not pure, (not natural magnesium carbonate)",5,Mineral products,78.772,1.2457402654548733e-6
2019,398,252010,Gypsum: anhydrite,5,Mineral products,340.258,5.381012177463365e-6
2019,398,252020,"Plasters: (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders",5,Mineral products,2104.855,3.328724199517617e-5
2019,398,252100,"Limestone flux: limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",5,Mineral products,5961.491,9.427803509936065e-5
2019,398,252210,Quicklime: excluding calcium oxide and hydroxide of heading no. 2825,5,Mineral products,567.266,8.971031552119078e-6
2019,398,252220,Slaked lime: excluding calcium oxide and hydroxide of heading no. 2825,5,Mineral products,24.268,3.8378643124535193e-7
2019,398,252310,Cement clinkers (whether or not coloured),5,Mineral products,127.56400000000001,2.0173616414777516e-6
2019,398,252321,"Cement: portland, white, whether or not artificially coloured",5,Mineral products,1344.6779999999999,2.1265418278973846e-5
2019,398,252329,"Cement: portland, other than white, whether or not artificially coloured",5,Mineral products,78383.654,0.0012395987653136004
2019,398,252330,"Cement: aluminous (ciment fondu), whether or not coloured or in the form of clinkers",5,Mineral products,59.079,9.343051990911549e-7
2019,398,252390,Cement: hydraulic kinds n.e.s. in heading no. 2523,5,Mineral products,5670.818,8.968118520116632e-5
2019,398,252400,Asbestos,5,Mineral products,62002,9.805310000854752e-4
2019,398,252520,Mica: powder,5,Mineral products,9.541,1.5088620160342437e-7
2019,398,252610,"Steatite: natural, (not crushed or powdered), whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape: talc",5,Mineral products,0.268,4.238287603995151e-9
2019,398,252620,"Steatite: natural, crushed, powdered, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape: talc",5,Mineral products,1.8490000000000002,2.9241021566369533e-8
2019,398,252890,"Borates: natural, and concentrates thereof, n.e.s. in heading no. 2528, excluding borates separated from natural brine: natural boric acid containing not more than 85% of H3Bo3 calculated on the dry weight",5,Mineral products,2,3.1629011970113067e-8
2019,398,252921,Fluorspar: containing by weight 97% or less of calcium fluoride,5,Mineral products,5207.663,8.235661768165745e-5
2019,398,253010,"Vermiculite, perlite and chlorites: unexpanded",5,Mineral products,8.55,1.3521402617223337e-7
2019,398,253090,Mineral substances: n.e.s. in chapter 25,5,Mineral products,150.96499999999997,2.387436896034059e-6
2019,398,260111,Iron ores and concentrates: non-agglomerated,5,Mineral products,458830.012,0.007256169970897561
2019,398,260112,Iron ores and concentrates: agglomerated (excluding roasted iron pyrites),5,Mineral products,228170.908,0.0036084101901817833
2019,398,260120,Iron pyrites: roasted,5,Mineral products,728.534,1.1521405303317176e-5
2019,398,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",5,Mineral products,29048.278000000002,4.5938416628658603e-4
2019,398,260300,Copper ores and concentrates,5,Mineral products,1279478.2840000002,0.020234316980067866
2019,398,260400,Nickel ores and concentrates,5,Mineral products,385.834,6.101774102238303e-6
2019,398,260700,Lead ores and concentrates,5,Mineral products,7156.431,1.131754208811441e-4
2019,398,260800,Zinc ores and concentrates,5,Mineral products,158588.53999999998,0.002507999414991377
2019,398,260900,Tin ores and concentrates,5,Mineral products,0.401,6.34161690000767e-9
2019,398,261000,Chromium ores and concentrates,5,Mineral products,106593.557,0.0016857244451449647
2019,398,261100,Tungsten ores and concentrates,5,Mineral products,62.428000000000004,9.872679796351094e-7
2019,398,261390,Molybdenum ores and concentrates: other than roasted,5,Mineral products,5525.503,8.738310026394782e-5
2019,398,261400,Titanium ores and concentrates,5,Mineral products,2999.692,4.74386470873262e-5
2019,398,261510,Zirconium ores and concentrates,5,Mineral products,5418.152,8.568539723194603e-5
2019,398,261590,"Niobium, tantalum, vanadium ores and concentrates",5,Mineral products,7.07,1.1180855731434969e-7
2019,398,261690,Precious metal ores and concentrates: (excluding silver),5,Mineral products,592569.258,0.009371190077201509
2019,398,261710,Antimony ores and concentrates,5,Mineral products,1.142,1.8060165834934558e-8
2019,398,261790,Ores and concentrates n.e.s. in chapter 26: other than antimony,5,Mineral products,30024.376,4.7482067394958774e-4
2019,398,261800,"Slag, granulated (slag sand): from the manufacture or iron or steel",5,Mineral products,5.74,9.07752643542245e-8
2019,398,261900,"Slag, dross: (other than granulated slag), scalings and other waste from the manufacture of iron or steel",5,Mineral products,1205.082,1.9057776501483898e-5
2019,398,262011,"Ash and residues: (not from the manufacture of iron or steel), containing mainly zinc, hard zinc spelter",5,Mineral products,141.57,2.238859612304453e-6
2019,398,262019,"Ash and residues: (not from the manufacture of iron or steel), containing mainly zinc, other than hard zinc spelter",5,Mineral products,998.4849999999999,1.579054700848917e-5
2019,398,262029,"Ash and residues: (other than from the manufacture of iron or steel), containing mainly lead: excluding leaded gasoline sludges and leaded anti-knock compound sludges",5,Mineral products,832.447,1.3164738063742355e-5
2019,398,262030,"Ash and residues: (not from the manufacture of iron or steel), containing mainly copper",5,Mineral products,294.828,4.662559170562247e-6
2019,398,262040,"Ash and residues: (not from the manufacture of iron or steel), containing mainly aluminium",5,Mineral products,155.755,2.4631883797024803e-6
2019,398,262099,"Ash and residues: (other than from the manufacture of iron or steel),not containing mainly lead, or arsenic, mercury, thallium, antimony, beryllium, cadmium, chromium or their mixtures",5,Mineral products,347.228,5.49123928417921e-6
2019,398,262190,Slag and ash n.e.c. in chapter 26: including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste,5,Mineral products,4203.937999999999,6.648320266180657e-5
2019,398,270111,"Coal: anthracite, whether or not pulverised, but not agglomerated",5,Mineral products,11857.029,1.875130560854889e-4
2019,398,270112,"Coal: bituminous, whether or not pulverised, but not agglomerated",5,Mineral products,331098.651,0.005236161597883644
2019,398,270119,"Coal: (other than anthracite and bituminous), whether or not pulverised but not agglomerated",5,Mineral products,251964.52599999998,0.003984694504448932
2019,398,270120,"Briquettes, ovoids and similar solid fuels: manufactured from coal",5,Mineral products,3.869,6.118632365618373e-8
2019,398,270210,"Lignite: whether or not pulverised, but not agglomerated, excluding jet",5,Mineral products,40979.69,6.480735527707613e-4
2019,398,270220,"Lignite: agglomerated, excluding jet",5,Mineral products,22.278,3.5231556433508943e-7
2019,398,270300,"Peat: (including peat litter), whether or not agglomerated",5,Mineral products,3.971,6.27994032666595e-8
2019,398,270400,"Coke and semi-coke: of coal, lignite or peat, whether or not agglomerated: retort carbon",5,Mineral products,7997.403,1.2647497760840908e-4
2019,398,270600,"Tar: distilled from coal, lignite or peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars",5,Mineral products,5577.504,8.820547038967675e-5
2019,398,270710,Oils and products of the distillation of high temperature coal tar: benzol (benzene),5,Mineral products,409.516,6.4762932329764115e-6
2019,398,270730,Oils and products of the distillation of high temperature coal tar: xylol (xylenes),5,Mineral products,0.464,7.337930777066232e-9
2019,398,270740,Oils and products of the distillation of high temperature coal tar: naphthalene,5,Mineral products,492.621,7.790557752864534e-6
2019,398,270750,"Aromatic hydrocarbon mixtures: n.e.s. in heading no. 2707, of which 65% or more by volume (including losses) distils at 250 degrees celsius by the ASTM D 86 method",5,Mineral products,1063.542,1.6819391324358994e-5
2019,398,270799,Oils and other products of the distillation of high temperature coal tar: n.e.s. in heading no. 2707,5,Mineral products,5601.9800000000005,8.8592546238167e-5
2019,398,270810,Pitch: obtained from coal tar or from other mineral tars,5,Mineral products,4032.1040000000003,6.376573284037039e-5
2019,398,270900,"Oils: petroleum oils and oils obtained from bituminous minerals, crude",5,Mineral products,36527627.719,0.5776663871820423
2019,398,271000,"Petroleum oils and oils from bituminous minerals, not crude: preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals: these being the basic constituents of the preparations: waste oils",5,Mineral products,1373553.7859999998,0.021722074569494057
2019,398,271111,"Petroleum gases and other gaseous hydrocarbons: liquefied, natural gas",5,Mineral products,448.479,7.092473829672168e-6
2019,398,271112,"Petroleum gases and other gaseous hydrocarbons: liquefied, propane",5,Mineral products,457702.052,0.0072383318407266565
2019,398,271113,"Petroleum gases and other gaseous hydrocarbons: liquefied, butanes",5,Mineral products,183171.213,0.0028967622442785646
2019,398,271114,"Petroleum gases and other gaseous hydrocarbons: liquefied, ethylene, propylene, butylene and butadiene",5,Mineral products,125.925,1.991441666168244e-6
2019,398,271119,"Petroleum gases and other gaseous hydrocarbons: liquefied, n.e.s. in heading no. 2711",5,Mineral products,165596.66,0.002618829370675372
2019,398,271121,"Petroleum gases and other gaseous hydrocarbons: in gaseous state, natural gas",5,Mineral products,2807501.5279999995,0.044399249717611354
2019,398,271129,"Petroleum gases and other gaseous hydrocarbons: in gaseous state, other than natural gas",5,Mineral products,3632.957,5.7453420219953026e-5
2019,398,271290,"Paraffin wax: containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured",5,Mineral products,0.017,2.688466017459611e-10
2019,398,271311,"Petroleum coke: (not calcined), obtained from bituminous minerals",5,Mineral products,34625.944,5.475921986262324e-4
2019,398,271312,"Petroleum coke: calcined, obtained from bituminous minerals",5,Mineral products,40659.48,6.430095898092864e-4
2019,398,271320,Petroleum bitumen: obtained from bituminous minerals,5,Mineral products,33176.593,5.246714285622847e-4
2019,398,271390,Residues: of petroleum oils or of oils obtained from bituminous minerals,5,Mineral products,3865.976,6.113850059008491e-5
2019,398,271410,Bituminous or oil shale and tar sands,5,Mineral products,101.431,1.6040811565702692e-6
2019,398,271490,"Bitumen and asphalt, natural: asphaltites and asphaltic rock",5,Mineral products,13.577,2.1471354775911254e-7
2019,398,271500,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (eg bituminous mastics, cut-backs)",5,Mineral products,290.198,4.5893380078514356e-6
2019,398,271600,Electrical energy,5,Mineral products,46188.59,7.304497329963223e-4
2019,398,280110,Chlorine,6,Products of the chemical or allied industries,212.656,3.3630495847581823e-6
2019,398,280120,Iodine,6,Products of the chemical or allied industries,14.161,2.2394921925438556e-7
2019,398,280200,"Sulphur: sublimed or precipitated, colloidal sulphur",6,Products of the chemical or allied industries,1452.927,2.2977322737350232e-5
2019,398,280300,Carbon: carbon blacks and other forms of carbon n.e.s.,6,Products of the chemical or allied industries,11.513,1.8207240740595585e-7
2019,398,280410,Hydrogen,6,Products of the chemical or allied industries,63.425,1.0030350421022106e-6
2019,398,280421,"Gases, rare: argon",6,Products of the chemical or allied industries,1000.3599999999999,1.5820199207211153e-5
2019,398,280429,"Gases, rare: other than argon",6,Products of the chemical or allied industries,393.907,6.229444609055663e-6
2019,398,280430,Nitrogen,6,Products of the chemical or allied industries,408.503,6.460273138413549e-6
2019,398,280440,Oxygen,6,Products of the chemical or allied industries,20.28,3.207181813769465e-7
2019,398,280469,Silicon: containing by weight less than 99.99% of silicon,6,Products of the chemical or allied industries,23745.623,3.7552529705239606e-4
2019,398,280470,Phosphorus,6,Products of the chemical or allied industries,214202.607,0.0033875084104162123
2019,398,280490,Selenium,6,Products of the chemical or allied industries,0.092,1.454934550625201e-9
2019,398,280610,Hydrogen chloride (hydrochloric acid),6,Products of the chemical or allied industries,524.104,8.288445844792069e-6
2019,398,280700,Sulphuric acid: oleum,6,Products of the chemical or allied industries,606.003,9.583638070462214e-6
2019,398,280800,Nitric acid: sulphonitric acids,6,Products of the chemical or allied industries,22.599,3.573920207562926e-7
2019,398,280910,Diphosphorus pentoxide,6,Products of the chemical or allied industries,41.852,6.61868704486586e-7
2019,398,280920,Phosphoric acid and polyphosphoric acids,6,Products of the chemical or allied industries,9680.282,1.53088877626035e-4
2019,398,281000,Oxides of boron: boric acids,6,Products of the chemical or allied industries,11.555,1.8273661665732823e-7
2019,398,281111,Hydrogen fluoride (hydrofluoric acid),6,Products of the chemical or allied industries,1.972,3.1186205802531485e-8
2019,398,281119,Inorganic acids: other than hydrogen fluoride,6,Products of the chemical or allied industries,27.591,4.363380346336948e-7
2019,398,281121,Carbon dioxide,6,Products of the chemical or allied industries,109.89,1.7378560626978624e-6
2019,398,281122,Silicon dioxide,6,Products of the chemical or allied industries,736.759,1.1651479615044266e-5
2019,398,281290,Halides and halide oxides of non-metals: excluding chloride,6,Products of the chemical or allied industries,48.635999999999996,7.691543130892095e-7
2019,398,281310,Carbon disulphide,6,Products of the chemical or allied industries,0.182,2.8782400892802887e-9
2019,398,281410,Ammonia: anhydrous,6,Products of the chemical or allied industries,25.341,4.007553961673176e-7
2019,398,281420,Ammonia: in aqueous solution,6,Products of the chemical or allied industries,6.921,1.0945219592257627e-7
2019,398,281511,Sodium hydroxide (caustic soda): solid,6,Products of the chemical or allied industries,1192.368,1.8856710872389887e-5
2019,398,281512,Sodium hydroxide (caustic soda): in aqueous solution (soda lye or liquid soda),6,Products of the chemical or allied industries,75.916,1.2005740363615516e-6
2019,398,281520,Potassium hydroxide (caustic potash),6,Products of the chemical or allied industries,0.473,7.48026133093174e-9
2019,398,281700,Zinc: oxide and peroxide,6,Products of the chemical or allied industries,35.77,5.656848790854722e-7
2019,398,281810,Aluminium oxide: artificial corundum,6,Products of the chemical or allied industries,9559.096000000001,1.5117238090372998e-4
2019,398,281820,Aluminium oxide: other than artificial corundum,6,Products of the chemical or allied industries,233989.818,0.003700433377203289
2019,398,281830,Aluminium hydroxide,6,Products of the chemical or allied industries,0.492,7.780736944647814e-9
2019,398,281910,Chromium trioxide,6,Products of the chemical or allied industries,57761.15099999998,9.134640681932539e-4
2019,398,281990,Chromium oxides and hydroxides: excluding chromium trioxide,6,Products of the chemical or allied industries,96032.84999999999,0.0015187120810870361
2019,398,282090,Manganese oxides: excluding manganese dioxide,6,Products of the chemical or allied industries,48.083,7.604088912794732e-7
2019,398,282110,Iron oxides and hydroxides,6,Products of the chemical or allied industries,8.847000000000001,1.3991093444979515e-7
2019,398,282120,Earth colours: containing 70% or more by weight of combined iron evaluated as Fe2o3,6,Products of the chemical or allied industries,11.564,1.8287894721119374e-7
2019,398,282410,"Lead: lead monoxide (litharge, massicot)",6,Products of the chemical or allied industries,203.27,3.2146146315824414e-6
2019,398,282490,Lead oxides: n.e.s. in heading no. 2824,6,Products of the chemical or allied industries,164.012,2.593768755621092e-6
2019,398,282510,Hydrazine and hydroxylamine and their inorganic salts,6,Products of the chemical or allied industries,0.28,4.4280616758158294e-9
2019,398,282530,Vanadium oxides and hydroxides,6,Products of the chemical or allied industries,154.041,2.4360823164440935e-6
2019,398,282619,Fluorides: other than of ammonium or sodium or aluminium,6,Products of the chemical or allied industries,32.181,5.089266171051042e-7
2019,398,282690,"Fluorides: fluorosilicates, fluoroaluminates and other complex fluorine salts, n.e.s. in heading no. 2826",6,Products of the chemical or allied industries,11.064,1.749716942186655e-7
2019,398,282710,Chlorides: of ammonium,6,Products of the chemical or allied industries,5.2620000000000005,8.321593049336749e-8
2019,398,282720,Chlorides: of calcium,6,Products of the chemical or allied industries,1273.404,2.0138255179394928e-5
2019,398,282731,Chlorides: of magnesium,6,Products of the chemical or allied industries,438.259,6.930849578504892e-6
2019,398,282732,Chlorides: of aluminium,6,Products of the chemical or allied industries,2.819,4.458109237187437e-8
2019,398,282739,"Chlorides: other than of ammonium, calcium, magnesium, aluminium, iron, cobalt, nickel and zinc",6,Products of the chemical or allied industries,13.967,2.208812050932846e-7
2019,398,282749,Chloride oxides and chloride hydroxides: other than of copper,6,Products of the chemical or allied industries,5.8500000000000005,9.251486001258073e-8
2019,398,282751,Bromides: of sodium or of potassium,6,Products of the chemical or allied industries,0.42500000000000004,6.721165043649027e-9
2019,398,282759,Bromides and bromide oxides: other than item no. 2827.51,6,Products of the chemical or allied industries,328.917,5.201659865086839e-6
2019,398,282760,Iodides and iodide oxides,6,Products of the chemical or allied industries,11.041,1.7460796058100919e-7
2019,398,282810,Hypochlorites: commercial calcium hypochlorite and other calcium hypochlorites,6,Products of the chemical or allied industries,0.636,1.0058025806495955e-8
2019,398,282890,Hypochlorites: n.e.s. in heading no. 2828,6,Products of the chemical or allied industries,6.505999999999999,1.0288917593877779e-7
2019,398,282919,Chlorates: other than sodium,6,Products of the chemical or allied industries,1.244,1.9673245445410325e-8
2019,398,282990,Perchlorates: bromates and perbromates: iodates and periodates,6,Products of the chemical or allied industries,12.064,1.9078620020372202e-7
2019,398,283010,Sulphides: of sodium,6,Products of the chemical or allied industries,2246.872,3.553317069165594e-5
2019,398,283210,Sulphites: of sodium,6,Products of the chemical or allied industries,1.387,2.1934719801273412e-8
2019,398,283230,Thiosulphates,6,Products of the chemical or allied industries,0.358,5.661593142650239e-9
2019,398,283311,Sodium sulphates: disodium sulphate,6,Products of the chemical or allied industries,11.745,1.8574137279448897e-7
2019,398,283319,Sodium sulphates: other than disodium sulphate,6,Products of the chemical or allied industries,18.065,2.856890506200463e-7
2019,398,283321,Sulphates: of magnesium,6,Products of the chemical or allied industries,21.042,3.327688349375596e-7
2019,398,283322,Sulphates: of aluminium,6,Products of the chemical or allied industries,33.959,5.370448087465348e-7
2019,398,283325,Sulphates: of copper,6,Products of the chemical or allied industries,370.022,5.8517151336025885e-6
2019,398,283329,Sulphates: n.e.s. in item no. 2833.2,6,Products of the chemical or allied industries,20919.894,3.3083778886974823e-4
2019,398,283340,Peroxosulphates (persulphates),6,Products of the chemical or allied industries,2.926,4.627324451227542e-8
2019,398,283410,Nitrites,6,Products of the chemical or allied industries,33.495,5.297068779694685e-7
2019,398,283421,Nitrates: of potassium,6,Products of the chemical or allied industries,15.497,2.4507739925042107e-7
2019,398,283429,Nitrates: of other than potassium or bismuth,6,Products of the chemical or allied industries,4.045,6.396967670955368e-8
2019,398,283522,Phosphates: of mono- or disodium,6,Products of the chemical or allied industries,23.56,3.725897610079319e-7
2019,398,283524,Phosphates: of potassium,6,Products of the chemical or allied industries,6.356,1.0051700004101932e-7
2019,398,283526,Phosphates: of calcium n.e.s. in item no. 2835.25,6,Products of the chemical or allied industries,2764.003,4.371134198621421e-5
2019,398,283529,"Phosphates: (other than of mono- or disodium, other than of trisodium, potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium)",6,Products of the chemical or allied industries,12.671,2.0038560533665131e-7
2019,398,283531,Polyphosphates: sodium triphosphate (sodium tripolyphosphate),6,Products of the chemical or allied industries,15641.2,2.4735785101346626e-4
2019,398,283539,Polyphosphates: (other than sodium triphosphate (sodium tripolyphosphate)),6,Products of the chemical or allied industries,5891.727000000001,9.317475190381918e-5
2019,398,283620,Carbonates: disodium carbonate,6,Products of the chemical or allied industries,53.156,8.406358801416651e-7
2019,398,283630,Carbonates: sodium hydrogencarbonate (sodium bicarbonate),6,Products of the chemical or allied industries,87.781,1.3882131498742475e-6
2019,398,283640,Carbonates: potassium carbonate,6,Products of the chemical or allied industries,0.383,6.056955792276652e-9
2019,398,283650,Carbonates: calcium carbonate,6,Products of the chemical or allied industries,251.185,3.972366685856425e-6
2019,398,283691,Carbonates: lithium carbonate,6,Products of the chemical or allied industries,0.072,1.1386444309240703e-9
2019,398,283699,Carbonates: n.e.s. in heading no. 2836 and other than lithium or strontium,6,Products of the chemical or allied industries,0.48,7.590962872827135e-9
2019,398,283711,Cyanides and cyanide oxides: of sodium,6,Products of the chemical or allied industries,14508.675,2.2944752762274007e-4
2019,398,283911,Silicates: sodium metasilicates,6,Products of the chemical or allied industries,104.36699999999999,1.650512546142395e-6
