t,i,k,hs02_desc,section,section_name,v,share
2021,398,731419,"Iron or steel: woven cloth, other than of stainless steel, other than endless bands for machinery",15,Base metals and articles of base metal,0.002,3.6987598308989036e-11
2021,398,731420,"Iron or steel wire: grill, netting and fencing, welded at intersections, of wire with a maximum cross-sectional dimension of 3mm or more and mesh size 100cm2 or more",15,Base metals and articles of base metal,20.907,3.866498589230169e-7
2021,398,731439,"Iron or steel wire: grill, netting and fencing, welded at the intersection, n.e.s. in item no. 7314.20, (other than plated or coated with zinc)",15,Base metals and articles of base metal,270.058,4.994398412064481e-6
2021,398,731442,"Iron or steel wire: grill, netting and fencing, coated with plastic",15,Base metals and articles of base metal,1.065,1.969589609953666e-8
2021,398,731449,"Iron or steel wire: grill, netting and fencing, coated with materials other than zinc or plastic",15,Base metals and articles of base metal,1022.3349999999999,1.8906858158610154e-5
2021,398,731450,Iron or steel: expanded metal,15,Base metals and articles of base metal,65.948,1.2196290666406044e-6
2021,398,731511,"Chain: articulated link, roller, of iron or steel",15,Base metals and articles of base metal,49.678000000000004,9.187349543969788e-7
2021,398,731512,"Chain: articulated link, (other than roller), of iron or steel",15,Base metals and articles of base metal,10.498999999999999,1.9416639732303794e-7
2021,398,731519,"Chain: articulated link parts, of iron or steel",15,Base metals and articles of base metal,63.288999999999994,1.1704540546888034e-6
2021,398,731520,"Chain: skid, articulated link chain and parts thereof, of iron or steel",15,Base metals and articles of base metal,47.519,8.78806842022425e-7
2021,398,731582,"Chain: welded link chain, of iron or steel",15,Base metals and articles of base metal,0.07300000000000001,1.3500473382781001e-9
2021,398,731589,"Chain: n.e.s. in heading no. 7315, of iron or steel",15,Base metals and articles of base metal,12.261,2.2675247143325728e-7
2021,398,731590,"Chain: parts n.e.s. in heading no. 7315, of iron or steel",15,Base metals and articles of base metal,188.759,3.4908710346032307e-6
2021,398,731700,"Iron or steel: nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, with heads of other material or not, but excluding articles with heads of copper",15,Base metals and articles of base metal,60.558,1.119947489197879e-6
2021,398,731811,Iron or steel: threaded coach screws,15,Base metals and articles of base metal,9.726,1.798706905766137e-7
2021,398,731812,Iron or steel: threaded wood screws other than coach screws,15,Base metals and articles of base metal,621.797,1.1499388832867228e-5
2021,398,731813,Iron or steel: threaded screw hooks and screw rings,15,Base metals and articles of base metal,6.097,1.1275669344495308e-7
2021,398,731814,Iron or steel: threaded self-tapping screws,15,Base metals and articles of base metal,234.914,4.344452334578926e-6
2021,398,731815,"Iron or steel: threaded screws and bolts n.e.s. in item no. 7318.1, whether or not with their nuts or washers",15,Base metals and articles of base metal,818.1519999999998,1.5130738765847997e-5
2021,398,731816,Iron or steel: threaded nuts,15,Base metals and articles of base metal,116.579,2.1559886116318163e-6
2021,398,731819,"Iron or steel: threaded screws, bolts and nuts n.e.s. in item no. 7318.1",15,Base metals and articles of base metal,142.314,2.631926532872733e-6
2021,398,731821,Iron or steel: non-threaded spring washers and other lock washers,15,Base metals and articles of base metal,34.897,6.453781090943953e-7
2021,398,731822,"Iron or steel: non-threaded washers, excluding spring and lock",15,Base metals and articles of base metal,66.516,1.2301335445603576e-6
2021,398,731823,Iron or steel: non-threaded rivets,15,Base metals and articles of base metal,21.85,4.0408951152570527e-7
2021,398,731824,Iron or steel: non-threaded cotters and cotter-pins,15,Base metals and articles of base metal,63.120000000000005,1.1673286026316941e-6
2021,398,731829,"Iron or steel: non-threaded articles, n.e.s. in item no. 7318.2",15,Base metals and articles of base metal,86.82600000000001,1.6057426053881412e-6
2021,398,731930,"Iron or steel: pins, other than safety",15,Base metals and articles of base metal,6.191,1.1449511056547557e-7
2021,398,731990,"Iron or steel: knitting needles, bodkins, crochet hooks and similar articles, for use in the hand, n.e.s. in heading no. 7319",15,Base metals and articles of base metal,15.082999999999997,2.789419726472408e-7
2021,398,732010,Iron or steel: leaf-springs and leaves therefor,15,Base metals and articles of base metal,89.00599999999999,1.646059087544939e-6
2021,398,732020,Iron or steel: helical springs and leaves for springs,15,Base metals and articles of base metal,233.801,4.323868736119973e-6
2021,398,732090,Iron or steel: springs n.e.s. in heading no. 7320,15,Base metals and articles of base metal,51.158,9.461057771456306e-7
2021,398,732111,"Cooking appliances and plate warmers: for gas fuel or for both gas and other fuels, of iron or steel",15,Base metals and articles of base metal,198.464,3.6703533553976e-6
2021,398,732113,"Cooking appliances and plate warmers: for solid fuel, of iron or steel",15,Base metals and articles of base metal,1.516,2.803659951821369e-8
2021,398,732181,"Domestic appliances: non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel",15,Base metals and articles of base metal,4.395,8.12802472840034e-8
2021,398,732182,"Domestic appliances: non-electric, (other than cookers and plate warmers), for liquid fuel, of iron or steel",15,Base metals and articles of base metal,8.848,1.6363313491896751e-7
2021,398,732183,"Domestic appliances: non-electric, (other than cookers and plate warmers), for solid fuel, of iron or steel",15,Base metals and articles of base metal,2.483,4.5920103300609895e-8
2021,398,732190,"Domestic appliances: non-electric, parts thereof, of iron or steel",15,Base metals and articles of base metal,0.875,1.6182074260182703e-8
2021,398,732211,"Radiators and parts thereof: for central heating, (not electrically heated), of cast iron",15,Base metals and articles of base metal,0.019,3.5138218393539585e-10
2021,398,732219,"Radiators and parts thereof: for central heating, (not electrically heated), of iron or steel other than cast iron",15,Base metals and articles of base metal,499.822,9.243607680997759e-6
2021,398,732290,"Air heaters and hot air distributors, (not electrically heated), incorporating a motor-driven fan or blower and parts thereof, of iron or steel",15,Base metals and articles of base metal,3253.887,6.017673264942071e-5
2021,398,732310,"Iron or steel: wool, pot scourers and scouring or polishing pads, gloves and the like",15,Base metals and articles of base metal,1.259,2.32836931355086e-8
2021,398,732391,"Cast iron: table, kitchen and other household articles and parts thereof, of cast iron, not enamelled",15,Base metals and articles of base metal,4.736000000000001,8.758663279568605e-8
2021,398,732392,"Cast iron: table, kitchen and other household articles and parts thereof, of cast iron, enamelled",15,Base metals and articles of base metal,0.992,1.8345848761258562e-08
2021,398,732393,"Steel, stainless: table, kitchen and other household articles and parts thereof",15,Base metals and articles of base metal,213.388,3.946354813979276e-6
2021,398,732394,"Iron (excluding cast) or steel: table, kitchen and other household articles and parts thereof, enamelled",15,Base metals and articles of base metal,4.273,7.902400378715507e-8
2021,398,732399,"Iron or steel: table, kitchen and other household articles and parts thereof, of iron or steel n.e.s. in heading no. 7323",15,Base metals and articles of base metal,152.39100000000002,2.8182885469525745e-6
2021,398,732410,"Steel: sinks and wash basins, of stainless steel",15,Base metals and articles of base metal,212.51399999999998,3.930191233518248e-6
2021,398,732421,"Cast iron, baths, whether or not enamelled",15,Base metals and articles of base metal,5.589,1.0336184347446987e-7
2021,398,732429,Iron (other than cast) or steel: baths,15,Base metals and articles of base metal,4068.591,7.5243704795784e-5
2021,398,732490,"Iron or steel: sanitary ware and parts thereof, excluding sinks, wash basins and baths",15,Base metals and articles of base metal,237.281,4.388227157177614e-6
2021,398,732510,Iron: articles of non-malleable cast iron,15,Base metals and articles of base metal,11640.435,2.1527586696094839e-4
2021,398,732591,"Iron: grinding balls and similar articles for mills, other than of non-malleable cast iron",15,Base metals and articles of base metal,687.533,1.271509721408708e-5
2021,398,732599,"Iron or steel: cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",15,Base metals and articles of base metal,473.63800000000003,8.759366043936476e-6
2021,398,732611,"Iron or steel: grinding balls and similar articles for mills, forged or stamped, but not further worked",15,Base metals and articles of base metal,20.392,3.771255523584522e-7
2021,398,732619,"Iron or steel: articles n.e.s. in item no. 7326.11, forged or stamped, but not further worked",15,Base metals and articles of base metal,1367.0749999999998,2.528241047913059e-5
2021,398,732620,Iron or steel: wire articles,15,Base metals and articles of base metal,154.962,2.8658361045787796e-6
2021,398,732690,Iron or steel: articles n.e.s. in heading no. 7326,15,Base metals and articles of base metal,5832.728000000002,1.0786930015479655e-4
2021,398,740110,Copper: copper mattes,15,Base metals and articles of base metal,90.21,1.6683256217269504e-6
2021,398,740200,"Copper: unrefined, copper anodes for electrolytic refining",15,Base metals and articles of base metal,58567.722,0.00108313968760427
2021,398,740311,"Copper: refined, unwrought, cathodes and sections of cathodes",15,Base metals and articles of base metal,3899654.1950000003,0.07211942145431201
2021,398,740313,"Copper: refined, unwrought, billets",15,Base metals and articles of base metal,127.232,2.3530030540246466e-6
2021,398,740321,Copper: copper-zinc base alloys (brass) unwrought,15,Base metals and articles of base metal,9475.534,1.7523862267758406e-4
2021,398,740322,Copper: copper-tin base alloys (bronze) unwrought,15,Base metals and articles of base metal,29.068,5.375777538228467e-7
2021,398,740329,Copper: copper alloys n.e.s. in heading no. 7403 (other than master alloys of heading no. 7405),15,Base metals and articles of base metal,2720.0669999999996,5.030437278476843e-5
2021,398,740400,Copper: waste and scrap,15,Base metals and articles of base metal,31564.717,5.837515365664588e-4
2021,398,740500,Copper: master alloys of copper,15,Base metals and articles of base metal,24089.723,4.455104988494072e-4
2021,398,740610,Copper: powders of non-lamellar structure,15,Base metals and articles of base metal,3.033,5.6091692835581874e-8
2021,398,740620,"Copper: powders of lamellar structure, flakes",15,Base metals and articles of base metal,0.235,4.346042801306212e-9
2021,398,740710,"Copper: bars, rods and profiles, of refined copper",15,Base metals and articles of base metal,2.619,4.8435259985621146e-8
2021,398,740729,"Copper: bars, rods and profiles, of copper alloys, (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",15,Base metals and articles of base metal,1095.5910000000001,2.0261639909471807e-5
2021,398,740811,"Copper: wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",15,Base metals and articles of base metal,191.364,3.539047381400689e-6
2021,398,740819,"Copper: wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less",15,Base metals and articles of base metal,49.608,9.174403884561641e-7
2021,398,740821,"Copper: wire, of copper-zinc base alloys (brass)",15,Base metals and articles of base metal,864.07,1.597993703542408e-5
2021,398,740829,"Copper: wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",15,Base metals and articles of base metal,1718.389,3.177954103529268e-5
2021,398,740919,"Copper: plates and sheets, of a thickness exceeding 0.15mm, of refined copper, not in coils",15,Base metals and articles of base metal,629.908,1.1649392037809334e-5
2021,398,740929,"Copper: plates and sheets, of a thickness exceeding 0.15mm, of copper-zinc base alloys (brass), not in coils",15,Base metals and articles of base metal,14.777999999999999,2.7330136390512e-7
2021,398,740931,"Copper: strip, of a thickness exceeding 0.15mm, of copper-tin base alloys (bronze), in coils",15,Base metals and articles of base metal,2057.532,3.805158356194542e-5
2021,398,740939,"Copper: plates and sheets, of a thickness exceeding 0.15mm, of copper-tin base alloys, not in coils",15,Base metals and articles of base metal,159.834,2.955937894059477e-6
2021,398,740990,"Copper: plates, sheets and strip, of a thickness exceeding 0.15mm, of copper alloys (other than copper-zinc base alloys, copper-tin base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",15,Base metals and articles of base metal,42.696999999999996,7.896297424994524e-7
2021,398,741110,"Copper: tubes and pipes, of refined copper",15,Base metals and articles of base metal,522.279,9.658922928610243e-6
2021,398,741121,"Copper: tubes and pipes, of copper-zinc base alloys (brass)",15,Base metals and articles of base metal,0.137,2.5336504841657493e-9
2021,398,741129,"Copper: tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",15,Base metals and articles of base metal,1.832,3.388064005103396e-8
2021,398,741210,"Copper: tube or pipe fittings (eg couplings, elbows, sleeves) of refined copper",15,Base metals and articles of base metal,0.074,1.3685411374325944e-9
2021,398,741220,"Copper: tube or pipe fittings (eg couplings, elbows, sleeves) of copper alloys",15,Base metals and articles of base metal,60.299,1.115157595216865e-6
2021,398,741521,"Copper: washers, (including spring washers), not threaded",15,Base metals and articles of base metal,11.878,2.196693463570859e-7
2021,398,741529,"Copper: rivets, cotters, cotter-pins and similar articles, not threaded",15,Base metals and articles of base metal,0.8660000000000001,1.6015630067792256e-8
2021,398,741533,"Copper: screws, bolts and nuts, threaded",15,Base metals and articles of base metal,23.167,4.2844584501217453e-7
2021,398,741539,Copper: articles n.e.s. in heading no. 7415,15,Base metals and articles of base metal,0.028,5.178263763258466e-10
2021,398,741819,"Copper: table, kitchen or other household articles and parts thereof, (other than pot scourers and scouring or polishing pads, gloves and the like)",15,Base metals and articles of base metal,0.538,9.949663945118052e-9
2021,398,741910,Copper: chain and parts thereof,15,Base metals and articles of base metal,1.009,1.8660243346884967e-8
2021,398,741991,"Copper: cast, moulded, stamped or forged, but not further worked",15,Base metals and articles of base metal,1.996,3.691362311237106e-8
2021,398,741999,Copper: articles n.e.s. in heading no. 7419,15,Base metals and articles of base metal,71.01299999999999,1.3133001593581192e-6
2021,398,750210,"Nickel: unwrought, not alloyed",15,Base metals and articles of base metal,17.072,3.157261391655304e-7
2021,398,750300,Nickel: waste and scrap,15,Base metals and articles of base metal,511.94,9.467715539151924e-6
2021,398,750512,"Nickel: bars, rods and profiles, of nickel alloys",15,Base metals and articles of base metal,31.85,5.890275030706504e-7
2021,398,750712,"Nickel: tubes and pipes, of nickel alloys",15,Base metals and articles of base metal,32.607,6.030273090306027e-7
2021,398,750890,"Nickel: other articles thereof n.e.s., (other than cloth, grill and netting, of nickel wire)",15,Base metals and articles of base metal,0.9490000000000001,1.75506153976153e-8
2021,398,760110,"Aluminium: unwrought, (not alloyed)",15,Base metals and articles of base metal,692096.992,0.0127995027654778
2021,398,760120,"Aluminium: unwrought, alloys",15,Base metals and articles of base metal,19061.163000000004,3.5251332017308226e-4
2021,398,760200,Aluminium: waste and scrap,15,Base metals and articles of base metal,25614.98,4.73718295466394e-4
2021,398,760310,Aluminium: powders of non-lamellar structure,15,Base metals and articles of base metal,324.012,5.992212851646078e-6
2021,398,760320,"Aluminium: powders of lamellar structure, flakes",15,Base metals and articles of base metal,86.63900000000001,1.6022842649462508e-6
2021,398,760410,"Aluminium: (not alloyed), bars, rods and profiles",15,Base metals and articles of base metal,178.103,3.2938011108129375e-6
2021,398,760421,"Aluminium: alloys, hollow profiles",15,Base metals and articles of base metal,2485.901,4.597375381195708e-5
2021,398,760429,"Aluminium: alloys, bars, rods and profiles, other than hollow",15,Base metals and articles of base metal,4561.263000000001,8.435508181282714e-5
2021,398,760511,"Aluminium: (not alloyed), wire, maximum cross-sectional dimension exceeds 7mm",15,Base metals and articles of base metal,24799.111,4.586297780440157e-4
2021,398,760521,"Aluminium: alloys, wire, maximum cross-sectional dimension exceeding 7mm",15,Base metals and articles of base metal,435.877,8.061021694063607e-6
2021,398,760529,"Aluminium: alloys, wire, maximum cross-sectional dimension is 7mm or less",15,Base metals and articles of base metal,2.142,3.961371778892726e-8
2021,398,760611,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, (not alloyed), rectangular (including square)",15,Base metals and articles of base metal,10.234,1.892655405470969e-7
2021,398,760612,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular (including square)",15,Base metals and articles of base metal,43.065,7.964354605883064e-7
2021,398,760692,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, alloys, (not rectangular or square)",15,Base metals and articles of base metal,102.806,1.9012735158769636e-6
2021,398,760711,"Aluminium: foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",15,Base metals and articles of base metal,4.435,8.201999925018318e-8
2021,398,760719,"Aluminium: foil, (not backed), of a thickness not exceeding 0.2mm, not rolled",15,Base metals and articles of base metal,1.4520000000000002,2.6852996372326045e-8
2021,398,760720,"Aluminium: foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",15,Base metals and articles of base metal,154.165,2.8510965466526474e-6
2021,398,760820,"Aluminium: tubes and pipes, alloys",15,Base metals and articles of base metal,48.702999999999996,9.007035002213464e-7
2021,398,760900,"Aluminium: tube or pipe fittings (eg couplings, elbows, sleeves)",15,Base metals and articles of base metal,6.854,1.2675649940490542e-7
2021,398,761010,"Aluminium: structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, doors, windows and their frames and thresholds for doors",15,Base metals and articles of base metal,11.666,2.1574866093633306e-7
2021,398,761090,"Aluminium: structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.s. in heading no. 7610, plates, rods, profiles, tubes and the like",15,Base metals and articles of base metal,223.249,4.128722167441747e-6
2021,398,761290,"Aluminium: casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",15,Base metals and articles of base metal,2.253,4.166652949507615e-8
2021,398,761300,Aluminium: containers for compressed or liquefied gas,15,Base metals and articles of base metal,2.46,4.549474592005652e-8
2021,398,761410,"Aluminium: stranded wire, cables, plaited bands and the like, (not electrically insulated), with steel core",15,Base metals and articles of base metal,140.29,2.594495083384036e-6
2021,398,761490,"Aluminium: stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",15,Base metals and articles of base metal,577.9300000000001,1.068812134535702e-5
2021,398,761519,"Aluminium: table, kitchen or other household articles and parts thereof, n.e.s. in item no. 7615.11",15,Base metals and articles of base metal,339.10600000000005,6.27135825608402e-6
2021,398,761610,"Aluminium: nails, tacks, staples (other than those of heading no. 8305) screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",15,Base metals and articles of base metal,99.491,1.8399665716798142e-6
2021,398,761699,Aluminium: n.e.s. in heading no. 7616,15,Base metals and articles of base metal,353.732,6.541848562517656e-6
2021,398,780110,"Lead: unwrought, refined",15,Base metals and articles of base metal,188342.741,0.0034831728242609803
2021,398,780191,"Lead: unwrought, unrefined, containing by weight antimony as the principal other element",15,Base metals and articles of base metal,5776.953,1.0683780850695458e-4
2021,398,780199,"Lead: unwrought, unrefined, not containing by weight antimony as the principal other element",15,Base metals and articles of base metal,17391.099,3.2162749198193046e-4
2021,398,780200,Lead: waste and scrap,15,Base metals and articles of base metal,336.557,6.224217562039212e-6
2021,398,780600,Lead: articles n.e.s. in chapter 78,15,Base metals and articles of base metal,19.082,3.528986754660644e-7
2021,398,790111,"Zinc: unwrought, (not alloyed), containing by weight 99.99% or more of zinc",15,Base metals and articles of base metal,723837.428,0.013386504013937886
2021,398,790112,"Zinc: unwrought, (not alloyed), containing by weight less than 99.99% of zinc",15,Base metals and articles of base metal,4774.724,8.830278667414469e-5
2021,398,790120,"Zinc: unwrought, alloys",15,Base metals and articles of base metal,45617.899,8.436482619560164e-4
2021,398,790200,Zinc: waste and scrap,15,Base metals and articles of base metal,616.02,1.1392550155151713e-5
2021,398,790310,Zinc dust,15,Base metals and articles of base metal,161.388,2.9846772579455615e-6
2021,398,790390,Zinc: powders and flakes,15,Base metals and articles of base metal,13.785,2.5493702134470696e-07
2021,398,790400,"Zinc: bars, rods, profiles and wire",15,Base metals and articles of base metal,0.819,1.514642150753101e-8
2021,398,790700,Zinc: articles n.e.s. in chapter 79,15,Base metals and articles of base metal,33.881,6.265884091534288e-7
2021,398,800110,"Tin: unwrought, not alloyed",15,Base metals and articles of base metal,38.025,7.032267128496541e-7
2021,398,800120,"Tin: unwrought, alloys",15,Base metals and articles of base metal,2.668,4.9341456144191376e-8
2021,398,800300,"Tin: bars, rods, profiles and wire",15,Base metals and articles of base metal,0.032,5.918015729438246e-10
2021,398,810196,Tungsten (wolfram): wire,15,Base metals and articles of base metal,1.828,3.380666485441598e-8
2021,398,810197,Tungsten (wolfram): waste and scrap,15,Base metals and articles of base metal,81.563,1.5084097404380365e-6
2021,398,810295,"Molybdenum: bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil",15,Base metals and articles of base metal,0.019,3.5138218393539585e-10
2021,398,810296,Molybdenum: wire,15,Base metals and articles of base metal,0.878,1.6237555657646187e-8
2021,398,810320,"Tantalum: unwrought, including bars and rods obtained simply by sintering, powders",15,Base metals and articles of base metal,42849.244999999995,7.924453309517284e-4
2021,398,810330,Tantalum: waste and scrap,15,Base metals and articles of base metal,1050.827,1.943378348412001e-5
2021,398,810390,Tantalum: articles n.e.s. in heading no. 8103,15,Base metals and articles of base metal,8613.664,1.592993720002999e-4
2021,398,810411,"Magnesium: unwrought, containing at least 99.8% by weight of magnesium",15,Base metals and articles of base metal,591.615,1.0941208986786275e-5
2021,398,810420,Magnesium: waste and scrap,15,Base metals and articles of base metal,88.192,1.6310051350331804e-6
2021,398,810490,Magnesium: articles n.e.s. in heading no. 8104,15,Base metals and articles of base metal,2.909,5.3798461740424554e-8
2021,398,810600,"Bismuth: articles thereof, including waste and scrap",15,Base metals and articles of base metal,201.309,3.7229682139921373e-6
2021,398,810720,"Cadmium: unwrought, powders",15,Base metals and articles of base metal,1875.402,3.468330792193733e-5
2021,398,810820,"Titanium: unwrought, powders",15,Base metals and articles of base metal,155525.38199999995,0.002876255178134036
2021,398,810830,Titanium: waste and scrap,15,Base metals and articles of base metal,95.111,1.7589637313831283e-6
2021,398,810890,"Titanium: other than unwrought, n.e.s. in heading no. 8108",15,Base metals and articles of base metal,623.713,1.1534822952047239e-5
2021,398,811010,"Antimony and articles thereof: unwrought antimony, powders",15,Base metals and articles of base metal,0.012,2.2192558985393423e-10
2021,398,811212,"Beryllium and articles thereof: unwrought beryllium, powders",15,Base metals and articles of base metal,7990.019,1.4776580662659514e-4
2021,398,811219,Beryllium and articles thereof: wrought other than waste and scrap,15,Base metals and articles of base metal,10403.251,1.9239563454779426e-4
2021,398,811221,"Chromium and articles thereof: unwrought chromium, powders",15,Base metals and articles of base metal,2.431,4.495842574457618e-8
2021,398,811251,"Thallium and articles thereof: unwrought thallium, powders",15,Base metals and articles of base metal,396.556,7.333827017509728e-6
2021,398,811292,"Gallium, hafnium, indium, niobium (columbium) and rhenium: articles thereof, unwrought, including waste and scrap, powders",15,Base metals and articles of base metal,468.85900000000004,8.670984177777147e-6
2021,398,811299,"Gallium, hafnium, indium, niobium (columbium) and rhenium: articles thereof, other than unwrought including waste and scrap and powders",15,Base metals and articles of base metal,141.734,2.6212001293631263e-6
2021,398,811300,"Cermets: articles thereof, including waste and scrap",15,Base metals and articles of base metal,38.493,7.118818108539575e-7
2021,398,820110,"Tools, hand: spades and shovels",15,Base metals and articles of base metal,33.233999999999995,6.146229211004707e-7
2021,398,820130,"Tools, hand: mattocks, picks, hoes and rakes",15,Base metals and articles of base metal,6.757,1.2496260088691945e-7
2021,398,820140,"Tools, hand: axes, bill hooks and similar hewing tools, of a kind used in agriculture, horticulture or forestry",15,Base metals and articles of base metal,43.71,8.083639610429555e-7
2021,398,820150,"Tools, hand: one-handed secateurs (including poultry shears)",15,Base metals and articles of base metal,1.48,2.7370822748651887e-8
2021,398,820160,"Tools, hand: hedge shears, two-handed pruning shears and similar two-handed shears",15,Base metals and articles of base metal,0.474,8.766060799230401e-9
2021,398,820190,"Tools, hand: n.e.s. in heading no. 8201, of a kind used in agriculture, horticulture or forestry",15,Base metals and articles of base metal,36.127,6.681254820544236e-7
2021,398,820210,"Tools, hand: hand saws",15,Base metals and articles of base metal,66.61200000000001,1.231908949279189e-6
2021,398,820220,"Tools, hand: band saw blades",15,Base metals and articles of base metal,0.133,2.4596752875477712e-09
2021,398,820231,"Tools, hand: circular saw blades (including slitting or slotting saw blades), with working part of steel",15,Base metals and articles of base metal,7.661,1.416809953225825e-7
2021,398,820239,"Tools, hand: circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel)",15,Base metals and articles of base metal,5.969,1.1038948715317779e-7
2021,398,820240,"Tools, hand: chain saw blades",15,Base metals and articles of base metal,4.375,8.091037130091352e-8
2021,398,820291,"Tools, hand: straight saw blades, for working metal",15,Base metals and articles of base metal,0.15299999999999997,2.829551270637661e-9
2021,398,820299,"Tools, hand: saw blades n.e.s. in heading no. 8202",15,Base metals and articles of base metal,4.598,8.50344885123658e-8
2021,398,820310,"Tools, hand: files, rasps and similar tools",15,Base metals and articles of base metal,1.205,2.2285027981165898e-8
2021,398,820320,"Tools, hand: pliers (including cutting pliers), pincers, tweezers and similar tools",15,Base metals and articles of base metal,94.69299999999998,1.7512333233365492e-6
2021,398,820330,"Tools, hand: metal cutting shears and similar tools",15,Base metals and articles of base metal,1.182,2.185967060061252e-8
2021,398,820340,"Tools, hand: pipe-cutters, bolt croppers, perforating punches and similar tools",15,Base metals and articles of base metal,13.678999999999998,2.529766786343305e-7
2021,398,820411,"Tools, hand: hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable",15,Base metals and articles of base metal,99.368,1.8376918343838112e-6
2021,398,820412,"Tools, hand: hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable",15,Base metals and articles of base metal,81.528,1.5077624574676292e-6
2021,398,820420,"Tools, hand: interchangeable spanner sockets, with or without handles",15,Base metals and articles of base metal,5.043,9.326422913611586e-8
2021,398,820510,"Tools, hand: drilling, threading or tapping tools",15,Base metals and articles of base metal,5.856,1.082996878487199e-7
2021,398,820520,"Tools, hand: hammers and sledge hammers",15,Base metals and articles of base metal,93.157,1.7228268478352458e-6
2021,398,820530,"Tools, hand: planes, chisels, gauges and similar cutting tools for working wood",15,Base metals and articles of base metal,17.067,3.1563367016975795e-7
2021,398,820540,"Tools, hand: screwdrivers",15,Base metals and articles of base metal,141.85100000000003,2.6233639038642025e-6
2021,398,820551,"Tools, hand: household",15,Base metals and articles of base metal,71.45899999999999,1.3215483937810235e-6
2021,398,820559,"Tools, hand: other than household tools",15,Base metals and articles of base metal,370.78000000000003,6.857130850503478e-6
2021,398,820560,"Tools, hand: blow lamps",15,Base metals and articles of base metal,0.58,1.072640350960682e-8
2021,398,820570,"Tools, hand: vices, clamps and the like",15,Base metals and articles of base metal,12.895999999999999,2.384960338963613e-7
2021,398,820590,"Tools, hand: sets, of articles of two or more of the foregoing items",15,Base metals and articles of base metal,35.76,6.61338257764724e-7
2021,398,820600,"Tools, hand: two or more of heading no. 8202 to 8205, put up in sets for retail sale",15,Base metals and articles of base metal,36.281,6.709735271242156e-7
2021,398,820713,"Tools, interchangeable: rock drilling or earth boring tools, with working part of cermets, whether or not power operated",15,Base metals and articles of base metal,1209.2679999999998,2.2363959515957275e-5
2021,398,820719,"Tools, interchangeable: rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts",15,Base metals and articles of base metal,1039.199,1.921873758755155e-5
2021,398,820730,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), tools for pressing, stamping or punching",15,Base metals and articles of base metal,5.417,1.0018091001989681e-7
2021,398,820740,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), tools for tapping or threading",15,Base metals and articles of base metal,11.532,2.1327049184963078e-7
2021,398,820750,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), tools for drilling (other than rock)",15,Base metals and articles of base metal,96.482,1.78431873002394e-6
2021,398,820760,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for boring or broaching",15,Base metals and articles of base metal,0.567,1.048598412059839e-8
2021,398,820770,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for milling",15,Base metals and articles of base metal,98.592,1.8233406462399236e-6
2021,398,820780,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for turning",15,Base metals and articles of base metal,6.871,1.2707089399053184e-7
2021,398,820790,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.s. in heading no. 8207",15,Base metals and articles of base metal,204.429,3.78066886735416e-6
2021,398,820810,"Tools: knives and cutting blades, for machines or for mechanical appliances, for metal working",15,Base metals and articles of base metal,4.042,7.475193618246684e-8
2021,398,820820,"Tools: knives and cutting blades, for wood working machines or mechanical appliances",15,Base metals and articles of base metal,1.111,2.054661086064341e-8
