t,i,j,name,k,hs02_desc,v,q
2021,398,643,Russian Federation,293690,"Vitamins: n.e.s. in heading no. 2936, including natural concentrates",49.739,        5.253
2021,398,643,Russian Federation,390230,"Propylene, other olefin polymers: propylene copolymers in primary forms",49.616,       20.000
2021,398,643,Russian Federation,691110,Tableware and kitchenware: of porcelain or china,49.54,        5.690
2021,398,643,Russian Federation,732010,Iron or steel: leaf-springs and leaves therefor,49.456,       23.440
2021,398,643,Russian Federation,520210,Cotton: yarn waste (including thread waste),49.297,       99.797
2021,398,643,Russian Federation,860721,"Railway or tramway locomotives or rolling stock: parts, air brakes and parts thereof",48.937,       60.627
2021,398,643,Russian Federation,80232,"Nuts, edible: walnuts, fresh or dried, shelled",48.69,       25.300
2021,398,643,Russian Federation,240130,Tobacco refuse,48.636,      226.080
2021,398,643,Russian Federation,842720,"Fork-lift and other works trucks: fitted with lifting or handling equipment, self-propelled by other than electric motor",48.392,        2.470
2021,398,643,Russian Federation,391520,"Styrene polymers: waste, parings and scrap",48.39,       38.681
2021,398,643,Russian Federation,441820,Wood: doors and their frames and thresholds,48.283,       32.828
2021,398,643,Russian Federation,392190,"Plastics: plates, sheets, film, foil and strip, other than cellular",48.263,       14.286
2021,398,643,Russian Federation,730421,"Iron or steel: drill pipe, of a kind used in drilling for oil or gas",47.991,        9.070
2021,398,643,Russian Federation,841989,"Machinery, plant and laboratory equipment: for treating materials by change of temperature, other than for making hot drinks or cooking or heating food",47.915,        3.273
2021,398,643,Russian Federation,730431,"Iron or non-alloy steel: cold-drawn or cold-rolled, tubes and pipes of circular cross-section",47.662,       23.767
2021,398,643,Russian Federation,350400,"Peptones and their derivatives: other protein substances and their derivatives n.e.s. or included, hide powder, whether or not chromed",47.627,       10.978
2021,398,643,Russian Federation,844390,Printing machinery: parts thereof,47.393,        1.489
2021,398,643,Russian Federation,840690,Turbines: parts of steam and other vapour turbines,47.019,        0.733
2021,398,643,Russian Federation,200110,"Vegetable preparations: cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",46.907,       85.722
2021,398,643,Russian Federation,200390,"Vegetable preparations: mushrooms other than of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",46.736,        5.207
2021,398,643,Russian Federation,701339,"Glassware: used for table or kitchen purposes, (not of lead crystal or glass-ceramics or glass having a linear co-efficient of expansion not exceeding 5 x 10-6 per kelvin with a temperature range of 0-300 degrees c)",46.648,       13.348
2021,398,643,Russian Federation,151219,"Vegetable oils: sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",46.583,      102.254
2021,398,643,Russian Federation,620630,"Blouses, shirts and shirt-blouses: women's or girls', of cotton (not knitted or crocheted)",46.563,        1.544
2021,398,643,Russian Federation,151221,"Vegetable oils: cotton-seed oil and its fractions: crude, whether or not gossypol has been removed, not chemically modified",46.49,       43.200
2021,398,643,Russian Federation,847190,Data processing machines: n.e.s. in heading no. 8471,46.452,        0.166
2021,398,643,Russian Federation,290531,"Alcohols: acyclic, diols: ethylene glycol (ethanediol)",46.426,       39.600
2021,398,643,Russian Federation,730791,"Iron or steel: tube or pipe fittings, flanges, other than stainless steel",46.214,        3.319
2021,398,643,Russian Federation,620442,"Dresses: women's or girls', of cotton (not knitted or crocheted)",46.206,        1.622
2021,398,643,Russian Federation,846722,"Tools: for working in the hand, with self-contained electric motor: saws",46.103,        5.048
2021,398,643,Russian Federation,843069,"Machinery: for moving, levelling, scraping, grading, excavating earth minerals or ores: not self propelled n.e.c in 84.30",45.989,        0.643
2021,398,643,Russian Federation,844110,"Machines: cutting, of all kinds, for making up paper pulp, paper or paperboard",45.964,        9.962
2021,398,643,Russian Federation,731511,"Chain: articulated link, roller, of iron or steel",45.685,        9.875
2021,398,643,Russian Federation,160520,"Crustacean preparations: shrimps and prawns, prepared or preserved",45.675,        4.387
2021,398,643,Russian Federation,620443,"Dresses: women's or girls', of synthetic fibres (not knitted or crocheted)",45.541,        1.592
2021,398,643,Russian Federation,621143,"Track suits and other garments n.e.s.: women's or girls', of man-made fibres (not knitted or crocheted)",45.237,        1.586
2021,398,643,Russian Federation,848291,"Bearings: parts, balls, needles and rollers",44.992,       23.875
2021,398,643,Russian Federation,20629,"Offal, edible: of bovine animals, (other than tongues and livers), frozen",44.863,       56.354
2021,398,643,Russian Federation,870810,"Vehicles: bumpers and parts thereof, for the vehicles of heading no. 8701 to 8705",44.832,       15.915
2021,398,643,Russian Federation,901380,"Optical devices, appliances and instruments: n.e.s. in heading no. 9013 (including liquid crystal devices)",44.602,        0.841
2021,398,643,Russian Federation,210310,Sauces: soya,44.247,       52.535
2021,398,643,Russian Federation,390290,"Propylene, other olefin polymers: n.e.s. in heading no. 3902, in primary forms",44.006,        3.139
2021,398,643,Russian Federation,392510,"Plastics: builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres",43.872,       15.100
2021,398,643,Russian Federation,420221,"Cases and containers: handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather, of composition leather or of patent leather",43.606,        0.274
2021,398,643,Russian Federation,400931,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings",43.549,        6.762
2021,398,643,Russian Federation,200410,"Vegetable preparations: potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",43.464,      100.800
2021,398,643,Russian Federation,620453,"Skirts and divided skirts: women's or girls', of synthetic fibres (not knitted or crocheted)",42.87,        2.639
2021,398,643,Russian Federation,870321,"Vehicles: spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",42.859,        8.170
2021,398,643,Russian Federation,160590,Molluscs and other aquatic invertebrates: prepared or preserved (excluding crustaceans),42.525,       13.500
2021,398,643,Russian Federation,621430,"Shawls, scarves, mufflers, mantillas, veils and the like: of synthetic fibres (not knitted or crocheted)",42.43,        2.674
2021,398,643,Russian Federation,190190,"Food preparations: of flour, meal, starch, malt extract or milk products, for uses n.e.s. in heading no. 1901",42.389,       51.768
2021,398,643,Russian Federation,722530,"Steel, alloy: flat-rolled, width 600mm or more, hot-rolled, in coils",42.02,       57.270
2021,398,643,Russian Federation,730792,"Iron or steel: tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",41.971,        1.070
2021,398,643,Russian Federation,400829,"Rubber: vulcanised (other than hard rubber), non-cellular rubber, in forms other than plates, sheets or strip",41.587,        2.605
2021,398,643,Russian Federation,731814,Iron or steel: threaded self-tapping screws,41.53,       20.337
2021,398,643,Russian Federation,60120,"Plants, live: bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower, chicory plants and roots other than of heading no. 1212",41.329,        4.663
2021,398,643,Russian Federation,81340,"Fruit, edible: fruit n.e.s. in heading no. 0812, dried",41.315,       20.206
2021,398,643,Russian Federation,853649,"Electrical apparatus: relays, for a voltage exceeding 60 volts",40.896,        1.417
2021,398,643,Russian Federation,960321,Brushes: toothbrushes,40.868,        4.551
2021,398,643,Russian Federation,870600,"Chassis: fitted with engines, for the motor vehicles of heading no. 8701 to 8705",40.686,       37.578
2021,398,643,Russian Federation,845180,"Machinery: for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles: for applying paste to base fabric used in manufacture of floor coverings",40.628,      138.000
2021,398,643,Russian Federation,820790,"Tools, interchangeable: (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.s. in heading no. 8207",40.426,        1.302
2021,398,643,Russian Federation,130219,Vegetable saps and extracts: n.e.s. in item no. 1302.1,40.265,        1.150
2021,398,643,Russian Federation,482360,"Paper and paperboard: trays, dishes, plates, cups and the like",40.077,        9.750
2021,398,643,Russian Federation,610442,"Dresses: women's or girls', of cotton, knitted or crocheted",39.88,        1.774
2021,398,643,Russian Federation,731822,"Iron or steel: non-threaded washers, excluding spring and lock",39.444,        5.762
2021,398,643,Russian Federation,740990,"Copper: plates, sheets and strip, of a thickness exceeding 0.15mm, of copper alloys (other than copper-zinc base alloys, copper-tin base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",39.397,        0.894
2021,398,643,Russian Federation,847930,Machinery and mechanical appliances: presses for the manufacture of particle or fibre building board of wood or other ligneous materials and other machinery for treating wood or cork,39.124,       37.550
2021,398,643,Russian Federation,851420,"Furnaces and ovens: industrial or laboratory, functioning by induction or dielectric loss",39.119,        1.163
2021,398,643,Russian Federation,841410,Pumps: vacuum,38.942,        4.182
2021,398,643,Russian Federation,902780,"Instruments and apparatus: for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",38.802,        0.134
2021,398,643,Russian Federation,730640,"Steel, stainless: tubes and pipes, welded, of circular cross-section",38.687,       11.860
2021,398,643,Russian Federation,961590,"Hairpins, curling pins, curling grips, hair curlers and the like (not those of heading no. 8516) and parts thereof",38.671,        9.416
2021,398,643,Russian Federation,330420,Cosmetic and toilet preparations: eye make-up,38.451,        1.921
2021,398,643,Russian Federation,960720,Slide fasteners: parts,38.415,       13.112
2021,398,643,Russian Federation,730441,"Steel, stainless: cold-drawn or cold-rolled, tubes and pipes of circular cross-section",38.24,        1.648
2021,398,643,Russian Federation,871499,"Cycles: parts thereof, n.e.s. in item no. 8714.9",37.787,        3.947
2021,398,643,Russian Federation,960350,"Brushes: constituting parts of machines, appliances or vehicles",37.726,       16.478
2021,398,643,Russian Federation,690390,"Refractory ceramic goods: composition of which n.e.s. in heading no. 6903, other than those of siliceous fossil meals or similar earths",37.331,       13.891
2021,398,643,Russian Federation,846711,"Tools: for working in the hand, pneumatic, rotary type (including combined rotary-percussion)",37.262,        1.621
2021,398,643,Russian Federation,940390,Furniture: parts,37.261,        9.210
2021,398,643,Russian Federation,420299,"Cases and containers: with outer surface of vulcanised fibre or paperboard, n.e.s. in heading no. 4202",37.109,        2.940
2021,398,643,Russian Federation,845229,Sewing machines: not household or automatic unit type,37.087,        9.287
2021,398,643,Russian Federation,841583,"Air conditioning machines: containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit",36.905,        4.846
2021,398,643,Russian Federation,841319,"Pumps: for liquids, fitted or designed to be fitted with a measuring device, other than pumps for dispensing fuel or lubricants",36.599,        0.310
2021,398,643,Russian Federation,811300,"Cermets: articles thereof, including waste and scrap",36.555,        2.749
2021,398,643,Russian Federation,851690,"Electro-thermic appliances: parts, of heating resistors, of water, space and soil heaters, hair-dressing apparatus, hand dryers, smoothing irons and other domestic appliances of heading no. 8516",36.387,        0.312
2021,398,643,Russian Federation,262190,Slag and ash n.e.c. in chapter 26: including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste,36.059,      534.000
2021,398,643,Russian Federation,340119,"Soap and organic surface-active products: in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, not for toilet use",36.035,       79.153
2021,398,643,Russian Federation,200971,"Juice: apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",36.005,       55.953
2021,398,643,Russian Federation,292390,Quaternary ammonium salts and hydroxides: whether or not chemically defined n.e.c. in heading no. 2923,35.892,       15.200
2021,398,643,Russian Federation,850980,"Electro-mechanical domestic appliances: n.e.s. in heading no. 8509, with self-contained electric motor",35.882,        2.819
2021,398,643,Russian Federation,321590,"Ink: writing, drawing and other inks, n.e.s. in heading no. 3215, whether or not concentrated or solid",35.851,        4.673
2021,398,643,Russian Federation,284170,Salts: molybdates,35.444,        5.000
2021,398,643,Russian Federation,820190,"Tools, hand: n.e.s. in heading no. 8201, of a kind used in agriculture, horticulture or forestry",35.408,       56.119
2021,398,643,Russian Federation,691490,Ceramic articles n.e.s. in chapter 69: other than of porcelain or china,35.396,        0.084
2021,398,643,Russian Federation,681599,Stone articles and articles of other mineral substances: n.e.s. or included in heading no. 6815,35.241,       35.382
2021,398,643,Russian Federation,130212,Vegetable saps and extracts: of liquorice,35.237,        9.000
2021,398,643,Russian Federation,740819,"Copper: wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less",35.141,       22.102
2021,398,643,Russian Federation,400911,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings",35.097,        3.252
2021,398,643,Russian Federation,845811,"Lathes: for removing metal, horizontal, numerically controlled",35.08,       36.002
2021,398,643,Russian Federation,611710,"Shawls, scarves, mufflers, mantillas, veils and the like: knitted or crocheted",34.935,        1.356
2021,398,643,Russian Federation,40630,"Dairy produce: cheese, processed (not grated or powdered)",34.925,       11.313
2021,398,643,Russian Federation,846789,"Tools: for working in the hand, (other than chain saws), hydraulic or with self-contained non-electric motor, (not pneumatic)",34.666,        1.794
2021,398,643,Russian Federation,283919,Silicates: of sodium (excluding sodium metasilicates),34.571,       33.530
2021,398,643,Russian Federation,850162,"Electric generators: AC generators, (alternators), of an output exceeding 75kVA but not exceeding 375kVA",34.54,        9.500
2021,398,643,Russian Federation,731010,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l",34.509,       15.749
2021,398,643,Russian Federation,610712,"Underpants and briefs: men's or boys', of man-made fibres, knitted or crocheted",34.365,        0.837
2021,398,643,Russian Federation,853669,"Electrical apparatus: plugs and sockets, for a voltage not exceeding 1000 volts",34.328,        6.418
2021,398,643,Russian Federation,848420,Seals: mechanical,34.128,        0.810
2021,398,643,Russian Federation,843221,Harrows: disc harrows,34.071,       11.862
2021,398,643,Russian Federation,851640,Smoothing irons: electric,33.978,        4.400
2021,398,643,Russian Federation,190120,"Food preparations: mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",33.941,       49.935
2021,398,643,Russian Federation,848410,Gaskets and similar joints: of metal sheeting combined with other material or two or more layers of metal,33.638,        4.141
2021,398,643,Russian Federation,940592,"Lamps and light fittings: parts thereof, of plastics",33.586,        7.112
2021,398,643,Russian Federation,850151,"Electric motors: AC motors, multi-phase, of an output not exceeding 750W",33.572,        4.229
2021,398,643,Russian Federation,200791,"Jams, jellies, marmalades, purees and pastes: of citrus fruit, being cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",33.57,       19.584
2021,398,643,Russian Federation,851660,"Ovens, cookers, cooking plates, boiling rings, grillers and roasters: of a kind used for domestic purposes (excluding microwaves)",33.541,        0.945
2021,398,643,Russian Federation,820110,"Tools, hand: spades and shovels",33.153,        6.478
2021,398,643,Russian Federation,960329,"Brushes: shaving, hair, nail, eyelash and other toilet brushes for use on the person, including brushes as parts of appliances",33.022,        3.331
2021,398,643,Russian Federation,60290,"Plants, live: n.e.s. in heading no. 0602",32.929,       34.536
2021,398,643,Russian Federation,850140,"Electric motors: AC motors, single-phase",32.883,        3.069
2021,398,643,Russian Federation,80820,"Fruit, edible: pears and quinces, fresh",32.824,       79.848
2021,398,643,Russian Federation,560290,"Felt: impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded fibre fabrics)",32.73,        9.877
2021,398,643,Russian Federation,850432,"Transformers: n.e.s. in item no. 8504.2, having a power handling capacity exceeding 1kVA but not exceeding 16kVA",32.609,        7.587
2021,398,643,Russian Federation,750712,"Nickel: tubes and pipes, of nickel alloys",32.607,        0.077
2021,398,643,Russian Federation,853110,"Signalling apparatus: electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",32.594,        0.286
2021,398,643,Russian Federation,620423,"Ensembles: women's or girls', of synthetic fibres (not knitted or crocheted)",32.593,        1.610
2021,398,643,Russian Federation,847920,Machinery: for the extraction or preparation of animal or fixed vegetable fats or oils,32.527,       16.852
2021,398,643,Russian Federation,220710,Undenatured ethyl alcohol: of an alcoholic strength by volume of 80% vol. or higher,32.384,       16.426
2021,398,643,Russian Federation,392640,Plastics: statuettes and other ornamental articles,32.303,        7.466
2021,398,643,Russian Federation,610610,"Blouses, shirts and shirt-blouses: women's or girls', of cotton, knitted or crocheted",32.21,        2.023
2021,398,643,Russian Federation,730630,"Iron or non-alloy steel: tubes and pipes, welded, of circular cross-section",32.08,       30.957
2021,398,643,Russian Federation,950490,"Games: articles for funfair, table or parlour games, including pintables, tables for casino games, bowling alley equipment, n.e.s. in heading no. 9504",31.749,       19.284
2021,398,643,Russian Federation,230690,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of oils, n.e.s. in heading no. 2306",31.673,      160.000
2021,398,643,Russian Federation,392043,"Plastics: polymers of vinyl chloride, containing by weight not less than 6% of plasticisers: plates, sheets, film, foil and strip, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",31.654,       12.482
2021,398,643,Russian Federation,845961,"Machine-tools: for milling by removing metal, (not knee-type), numerically controlled",31.652,        5.000
2021,398,643,Russian Federation,840890,"Engines: compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87",31.592,       34.585
2021,398,643,Russian Federation,20621,"Offal, edible: of bovine animals, tongues, frozen",31.534,        6.185
2021,398,643,Russian Federation,630622,Tents: of synthetic fibres,31.507,        4.212
2021,398,643,Russian Federation,391732,"Plastics: tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, without fittings",31.463,        3.062
2021,398,643,Russian Federation,620322,"Ensembles: men's or boys', of cotton (not knitted or crocheted)",31.425,        3.888
2021,398,643,Russian Federation,730820,"Iron or steel: structures and parts thereof, towers and lattice masts",31.388,       19.747
2021,398,643,Russian Federation,721932,"Steel, stainless: flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more but less than 4.75mm",31.34,        8.179
2021,398,643,Russian Federation,844790,"Machines: for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",31.113,        1.450
2021,398,643,Russian Federation,851140,"Ignition or starting equipment: starter motors and dual purpose starter-generators, of a kind used for spark or compression-ignition internal combustion engines",31.06,        1.690
2021,398,643,Russian Federation,590310,"Textile fabrics: impregnated, coated, covered or laminated with poly(vinyl chloride)",30.996,       18.221
2021,398,643,Russian Federation,701959,"Glass fibres: woven fabrics (other than of rovings), n.e.s. in item no. 7019.5",30.996,        2.087
2021,398,643,Russian Federation,850680,"Cells and batteries: primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc)",30.904,        5.063
2021,398,643,Russian Federation,842420,Spray guns and similar appliances,30.859,        1.016
2021,398,643,Russian Federation,320890,"Paints and varnishes: based on polymers n.e.s. in heading no. 3208, dispersed or dissolved in a non-aqueous medium",30.786,       24.327
2021,398,643,Russian Federation,120100,Soya beans: whether or not broken,30.764,       44.000
2021,398,643,Russian Federation,731821,Iron or steel: non-threaded spring washers and other lock washers,30.763,       33.724
2021,398,643,Russian Federation,853590,"Electrical apparatus: n.e.s. in heading no. 8535, for switching or protecting electrical circuits, for a voltage exceeding 1000 volts",30.694,        1.125
2021,398,643,Russian Federation,610230,"Coats: women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",30.513,        1.133
2021,398,643,Russian Federation,283429,Nitrates: of other than potassium or bismuth,30.483,        1.069
2021,398,643,Russian Federation,510111,"Wool: (not carded or combed), greasy (including fleece-washed wool), shorn",30.475,       87.134
2021,398,643,Russian Federation,830250,"Hat-racks, hat-pegs, brackets and similar fixtures, of base metal",30.359,        6.981
2021,398,643,Russian Federation,60240,"Plants, live: roses, grafted or not",30.355,       13.321
2021,398,643,Russian Federation,821520,"Cutlery: sets of assorted articles (eg spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal",30.325,        2.817
2021,398,643,Russian Federation,200710,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes: homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",30.151,       15.324
2021,398,643,Russian Federation,843780,"Machinery: for use in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery",30.063,       10.323
2021,398,643,Russian Federation,391710,Plastics: artificial guts (sausage casings) of hardened protein or of cellulosic materials,30.061,        2.556
2021,398,643,Russian Federation,910521,"Clocks: (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated",30.03,        1.192
2021,398,643,Russian Federation,691390,Ceramic statuettes and other ornamental ceramic articles: other than of porcelain or china,30.002,        8.466
2021,398,643,Russian Federation,900912,"Photocopying apparatus: electrostatic, operating by reproducing the original image via an intermediate onto the copy (indirect process)",29.764,        0.156
2021,398,643,Russian Federation,903040,"Instruments and apparatus: specially designed for telecommunications (eg cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",29.688,        0.025
2021,398,643,Russian Federation,843420,Dairy machinery,29.636,        5.171
2021,398,643,Russian Federation,391000,Silicones: in primary forms,29.553,       10.059
2021,398,643,Russian Federation,721933,"Steel, stainless: flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",29.447,        7.516
2021,398,643,Russian Federation,340111,"Soap and organic surface-active products: in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)",29.33,       12.971
2021,398,643,Russian Federation,850133,"Electric motors and generators: DC, of an output exceeding 75kW but not exceeding 375kW",29.304,       32.409
2021,398,643,Russian Federation,530130,"Flax: tow and waste, including yarn waste and garnetted stock",29.18,       92.100
2021,398,643,Russian Federation,10690,"Animals: live, n.e.c. in chapter 01, other than mammals, reptiles and birds",29.175,        0.778
2021,398,643,Russian Federation,740322,Copper: copper-tin base alloys (bronze) unwrought,29.068,        5.260
2021,398,643,Russian Federation,961800,Tailors' dummies and other lay figures: automata and other animated displays used for shop window dressing,28.319,        1.687
2021,398,643,Russian Federation,821599,Cutlery: other than plated with precious metal,28.169,        3.502
2021,398,643,Russian Federation,20329,"Meat: of swine, n.e.s. in item no. 0203.2, frozen",28.167,       27.000
2021,398,643,Russian Federation,950590,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks: other than Christmas festivity articles",28.017,        4.737
2021,398,643,Russian Federation,854430,"Insulated electric conductors: ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",27.956,        0.250
2021,398,643,Russian Federation,340213,"Organic surface-active agents: non-ionic (other than soap), whether or not put up for retail sale",27.893,       20.645
2021,398,643,Russian Federation,580620,"Fabrics: narrow (excluding pile fabrics), containing by weight 5% or more of elastomeric yarn or rubber thread",27.827,        4.199
2021,398,643,Russian Federation,830890,"Clasps, frames with clasps, buckles, buckle clasps: of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles, including parts",27.709,        4.108
2021,398,643,Russian Federation,681011,"Cement, concrete or artificial stone: building blocks or bricks, whether or not reinforced",27.526,      212.000
2021,398,643,Russian Federation,90411,"Spices: pepper (of the genus piper), neither crushed nor ground",27.334,        3.935
2021,398,643,Russian Federation,620349,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",27.289,        0.588
2021,398,643,Russian Federation,903281,"Regulating or controlling instruments and apparatus: automatic, hydraulic or pneumatic",26.985,        0.272
2021,398,643,Russian Federation,722300,"Steel, stainless: wire",26.873,       42.988
2021,398,643,Russian Federation,620449,"Dresses: women's or girls', of textile materials n.e.s. in item no. 6204.4 (not knitted or crocheted)",26.814,        0.490
2021,398,643,Russian Federation,401039,"Rubber: vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010",26.767,        1.607
2021,398,643,Russian Federation,291720,"Acids: cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives",26.669,        8.800
2021,398,643,Russian Federation,401590,"Rubber: vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)",26.656,        4.850
2021,398,643,Russian Federation,850610,"Cells and batteries: primary, manganese dioxide",26.641,        4.238
2021,398,643,Russian Federation,843131,"Lifts, skip hoists or escalators: parts thereof",26.531,        6.248
2021,398,643,Russian Federation,730519,"Iron or steel: line pipe of a kind used for oil or gas pipelines, (other than longitudinally welded), external diameter exceeds 406.4mm",26.44,      128.450
2021,398,643,Russian Federation,240220,Cigarettes: containing tobacco,26.316,        0.441
2021,398,643,Russian Federation,841981,"Machinery, plant and equipment: for making hot drinks, for cooking or heating food",26.197,        2.964
2021,398,643,Russian Federation,610459,"Skirts and divided skirts: women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",26.082,        0.364
2021,398,643,Russian Federation,480810,"Paper and paperboard: corrugated (with or without glued flat surface sheets), whether or not perforated, in rolls or sheets, other than that of heading no. 4803 or 4818",26.059,        4.694
2021,398,643,Russian Federation,610829,"Briefs and panties: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",25.982,        1.037
2021,398,643,Russian Federation,151620,"Vegetable fats and oils and their fractions: partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",25.88,       98.315
2021,398,643,Russian Federation,853180,"Signalling apparatus: electric, sound or visual, apparatus n.e.s. in heading no. 8531, excluding those of heading no. 8512 or 8530",25.665,        0.095
2021,398,643,Russian Federation,841239,"Engines: pneumatic power engines and motors, other than linear acting (cylinders)",25.629,        0.916
2021,398,643,Russian Federation,711719,"Jewellery: imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",25.472,        0.578
2021,398,643,Russian Federation,110319,Cereal groats and meal: n.e.s. in heading no. 1103,25.421,       32.423
2021,398,643,Russian Federation,731812,Iron or steel: threaded wood screws other than coach screws,25.34,       20.304
2021,398,643,Russian Federation,910211,"Wrist-watches: electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only",25.149,        0.216
2021,398,643,Russian Federation,721590,"Iron or non-alloy steel: bars and rods, n.e.s. in chapter 72, n.e.s. in heading no. 7215",25.053,        9.931
2021,398,643,Russian Federation,841939,"Dryers: for products n.e.s. in heading no. 8419, not used for domestic purposes",24.904,        1.200
2021,398,643,Russian Federation,392329,"Plastics: sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers",24.88,       60.896
2021,398,643,Russian Federation,291539,Acids: saturated acyclic monocarboxylic acids: esters of acetic acid n.e.s. in item no. 2915.3,24.847,       29.077
2021,398,643,Russian Federation,210210,Yeasts: active,24.844,        5.114
2021,398,643,Russian Federation,690320,"Refractory ceramic goods: containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths",24.673,        8.025
2021,398,643,Russian Federation,60491,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses: being goods of a kind suitable for bouquets or for ornamental purposes, fresh",24.628,        4.017
2021,398,643,Russian Federation,901780,Mathematical instruments and equipment: n.e.s. in heading no. 9017,24.564,        8.172
2021,398,643,Russian Federation,841121,Turbo-propellers: of a power not exceeding 1100kW,24.557,        0.400
2021,398,643,Russian Federation,620319,"Suits: men's or boys', of textile materials n.e.s. in item no. 6203.1 (not knitted or crocheted)",24.539,        4.330
2021,398,643,Russian Federation,110820,Inulin,24.188,        3.644
2021,398,643,Russian Federation,441214,"Plywood: consisting only of sheets of wood, each ply 6mm or thinner, with at least one outer ply of non-coniferous wood, (without an outer ply of tropical wood as specified in subheading note 1, chapter 44, customs tariff)",24.183,       19.350
2021,398,643,Russian Federation,91099,Spices: mixtures of 2 or more products of the same heading,24.149,        3.878
2021,398,643,Russian Federation,902610,Instruments and apparatus: for measuring or checking the flow or level of liquids,24.13,        0.475
2021,398,643,Russian Federation,843360,"Machines: for cleaning, sorting or grading eggs, fruit or other agricultural produce",24.107,        0.160
2021,398,643,Russian Federation,620530,"Shirts: men's or boys', of man-made fibres (not knitted or crocheted)",24.083,        0.765
